chr17	41277287	41277500	BRCA1	
chr13	32889616	32889804	BRCA2	
chr13	32890558	32890664	BRCA2	
chr13	32893213	32893462	BRCA2	
chr13	32899212	32899321	BRCA2	
chr13	32900237	32900287	BRCA2	
chr13	32900378	32900419	BRCA2	
chr13	32900635	32900750	BRCA2	
chr13	32903579	32903629	BRCA2	
chr13	32905055	32905167	BRCA2	
chr13	32906408	32907524	BRCA2	
chr13	32910401	32915333	BRCA2	
chr13	32918694	32918790	BRCA2	
chr13	32920963	32921033	BRCA2	
chr13	32928997	32929425	BRCA2	
chr13	32930564	32930746	BRCA2	
chr13	32931878	32932066	BRCA2	
chr13	32936659	32936830	BRCA2	
chr13	32937315	32937670	BRCA2	
chr13	32944538	32944694	BRCA2	
chr13	32945092	32945237	BRCA2	
chr13	32950806	32950928	BRCA2	
chr13	32953453	32953652	BRCA2	
chr13	32953886	32954050	BRCA2	
chr13	32954143	32954282	BRCA2	
chr13	32968825	32969070	BRCA2	
chr13	32971034	32971181	BRCA2	
chr13	32972298	32973809	BRCA2	
chr19	33790839	33793430	CEBPA	
chr22	29083730	29083974	CHEK2	
chr22	29085122	29085203	CHEK2	
chr22	29090019	29090105	CHEK2	
chr22	29091114	29091230	CHEK2	
chr22	29091697	29091861	CHEK2	
chr22	29092888	29092975	CHEK2	
chr22	29095825	29095925	CHEK2	
chr22	29099492	29099554	CHEK2	
chr22	29105993	29106047	CHEK2	
chr22	29107896	29108005	CHEK2	
chr22	29115382	29115473	CHEK2	
chr22	29120964	29121112	CHEK2	
chr22	29121230	29121355	CHEK2	
chr22	29126407	29126536	CHEK2	
chr22	29130390	29130715	CHEK2	
chr22	29137756	29137822	CHEK2	
chr1	36931643	36932509	CSF3R	
chr1	36932830	36932912	CSF3R	
chr1	36933158	36933252	CSF3R	
chr1	36933422	36933563	CSF3R	
chr1	36933675	36933822	CSF3R	
chr1	36934756	36934858	CSF3R	
chr1	36935252	36935441	CSF3R	
chr1	36937033	36937247	CSF3R	
chr1	36937666	36937740	CSF3R	
chr1	36937838	36937992	CSF3R	
chr1	36938117	36938287	CSF3R	
chr1	36939035	36939223	CSF3R	
chr1	36939364	36939488	CSF3R	
chr1	36940977	36941274	CSF3R	
chr1	36945033	36945117	CSF3R	
chr1	36947078	36947138	CSF3R	
chr1	36948411	36948915	CSF3R	
chr2	25455829	25457289	DNMT3A	
chr2	25458575	25458694	DNMT3A	
chr2	25459804	25459874	DNMT3A	
chr2	25461998	25462084	DNMT3A	
chr2	25463170	25463319	DNMT3A	
chr2	25463508	25463599	DNMT3A	
chr2	25464430	25464576	DNMT3A	
chr2	25466766	25466851	DNMT3A	
chr2	25467023	25467207	DNMT3A	
chr2	25467408	25467521	DNMT3A	
chr2	25468121	25468201	DNMT3A	
chr2	25468888	25468933	DNMT3A	
chr2	25469028	25469178	DNMT3A	
chr2	25469488	25469645	DNMT3A	
chr2	25469919	25470027	DNMT3A	
chr2	25470459	25470618	DNMT3A	
chr2	25470905	25471121	DNMT3A	
chr2	25497809	25497956	DNMT3A	
chr2	25498368	25498412	DNMT3A	
chr2	25505309	25505580	DNMT3A	
chr2	25523007	25523112	DNMT3A	
chr2	25536781	25537030	DNMT3A	
chr2	25564694	25564784	DNMT3A	
chr7	55086724	55087058	EGFR	
chr7	55209978	55210130	EGFR	
chr7	55210997	55211181	EGFR	
chr7	55214298	55214433	EGFR	
chr7	55218986	55219055	EGFR	
chr7	55220238	55220357	EGFR	
chr7	55221703	55221845	EGFR	
chr7	55223522	55223639	EGFR	
chr7	55224225	55224352	EGFR	
chr7	55224451	55224525	EGFR	
chr7	55225355	55225446	EGFR	
chr7	55227831	55228031	EGFR	
chr7	55229191	55229324	EGFR	
chr7	55231425	55231516	EGFR	
chr7	55232972	55233130	EGFR	
chr7	55238867	55238906	EGFR	
chr7	55240675	55240817	EGFR	
chr7	55241613	55241736	EGFR	
chr7	55242414	55242513	EGFR	
chr7	55248985	55249171	EGFR	
chr7	55259411	55259567	EGFR	
chr7	55260458	55260534	EGFR	
chr7	55266409	55266556	EGFR	
chr7	55268008	55268106	EGFR	
chr7	55268880	55269048	EGFR	
chr7	55269427	55269475	EGFR	
chr7	55270209	55270318	EGFR	
chr7	55272948	55275031	EGFR	
chr7	148504463	148504798	EZH2	
chr7	148506162	148506247	EZH2	
chr7	148506401	148506482	EZH2	
chr7	148507424	148507506	EZH2	
chr7	148508716	148508812	EZH2	
chr7	148511050	148511229	EZH2	
chr7	148512005	148512131	EZH2	
chr7	148512597	148512638	EZH2	
chr7	148513775	148513870	EZH2	
chr7	148514313	148514483	EZH2	
chr7	148514968	148515209	EZH2	
chr7	148516687	148516779	EZH2	
chr7	148523545	148523724	EZH2	
chr7	148524255	148524358	EZH2	
chr7	148525831	148525972	EZH2	
chr7	148526819	148526940	EZH2	
chr7	148529725	148529842	EZH2	
chr7	148543561	148543690	EZH2	
chr7	148544273	148544397	EZH2	
chr7	148581255	148581441	EZH2	
chr7	148504463	148504798	EZH2	
chr7	148506162	148506247	EZH2	
chr7	148506401	148506482	EZH2	
chr7	148507424	148507506	EZH2	
chr7	148508716	148508812	EZH2	
chr7	148511050	148511229	EZH2	
chr7	148512005	148512131	EZH2	
chr7	148512597	148512638	EZH2	
chr7	148513775	148513870	EZH2	
chr7	148514313	148514483	EZH2	
chr7	148514968	148515209	EZH2	
chr7	148516687	148516779	EZH2	
chr7	148523545	148523724	EZH2	
chr7	148524255	148524358	EZH2	
chr7	148525831	148525972	EZH2	
chr7	148526819	148526940	EZH2	
chr7	148529725	148529842	EZH2	
chr7	148543561	148543690	EZH2	
chr7	148544273	148544397	EZH2	
chr7	148581255	148581441	EZH2	
chr13	28577410	28578311	FLT3	
chr13	28588588	28588694	FLT3	
chr13	28589293	28589393	FLT3	
chr13	28589726	28589838	FLT3	
chr13	28592603	28592726	FLT3	
chr13	28597486	28597614	FLT3	
chr13	28598997	28599080	FLT3	
chr13	28601224	28601378	FLT3	
chr13	28602314	28602425	FLT3	
chr13	28608023	28608128	FLT3	
chr13	28608218	28608351	FLT3	
chr13	28608437	28608544	FLT3	
chr13	28609631	28609810	FLT3	
chr13	28610071	28610180	FLT3	
chr13	28611321	28611425	FLT3	
chr13	28622411	28622580	FLT3	
chr13	28623520	28623674	FLT3	
chr13	28623771	28623911	FLT3	
chr13	28624231	28624359	FLT3	
chr13	28626681	28626811	FLT3	
chr13	28631483	28631599	FLT3	
chr13	28636003	28636206	FLT3	
chr13	28644627	28644749	FLT3	
chr13	28674604	28674729	FLT3	
chr15	90627211	90627585	IDH2	
chr15	90628047	90628140	IDH2	
chr15	90628232	90628330	IDH2	
chr15	90628506	90628619	IDH2	
chr15	90630343	90630495	IDH2	
chr15	90630670	90630807	IDH2	
chr15	90631590	90631734	IDH2	
chr15	90631818	90631979	IDH2	
chr15	90633710	90633876	IDH2	
chr15	90634784	90634876	IDH2	
chr15	90645507	90645708	IDH2	
chr7	50344377	50344518	IKZF1	
chr7	50358643	50358697	IKZF1	
chr7	50367233	50367353	IKZF1	
chr7	50444230	50444491	IKZF1	
chr7	50450237	50450405	IKZF1	
chr7	50455042	50455168	IKZF1	
chr7	50459426	50459561	IKZF1	
chr7	50467615	50472798	IKZF1	
chr12	25358179	25362845	KRAS	
chr12	25368370	25368494	KRAS	
chr12	25378547	25378707	KRAS	
chr12	25380167	25380346	KRAS	
chr12	25398207	25398329	KRAS	
chr12	25403684	25403854	KRAS	
chr1	11166587	11167557	MTOR	
chr1	11168237	11168343	MTOR	
chr1	11169346	11169427	MTOR	
chr1	11169705	11169786	MTOR	
chr1	11172908	11172974	MTOR	
chr1	11174374	11174510	MTOR	
chr1	11174869	11174944	MTOR	
chr1	11175452	11175525	MTOR	
chr1	11177060	11177143	MTOR	
chr1	11181302	11181425	MTOR	
chr1	11182035	11182183	MTOR	
chr1	11184554	11184690	MTOR	
chr1	11186678	11186853	MTOR	
chr1	11187066	11187201	MTOR	
chr1	11187680	11187863	MTOR	
chr1	11188060	11188183	MTOR	
chr1	11188510	11188609	MTOR	
chr1	11188911	11189008	MTOR	
chr1	11189794	11189895	MTOR	
chr1	11190585	11190834	MTOR	
chr1	11193136	11193254	MTOR	
chr1	11194407	11194523	MTOR	
chr1	11199360	11199492	MTOR	
chr1	11199589	11199715	MTOR	
chr1	11204704	11204812	MTOR	
chr1	11205024	11205102	MTOR	
chr1	11206732	11206848	MTOR	
chr1	11210182	11210283	MTOR	
chr1	11217208	11217348	MTOR	
chr1	11227498	11227574	MTOR	
chr1	11259314	11259460	MTOR	
chr1	11259597	11259760	MTOR	
chr1	11264617	11264760	MTOR	
chr1	11269368	11269515	MTOR	
chr1	11270870	11270963	MTOR	
chr1	11272368	11272531	MTOR	
chr1	11272852	11272965	MTOR	
chr1	11273455	11273623	MTOR	
chr1	11276204	11276291	MTOR	
chr1	11288724	11288975	MTOR	
chr1	11290981	11291111	MTOR	
chr1	11291356	11291491	MTOR	
chr1	11292492	11292585	MTOR	
chr1	11293454	11293544	MTOR	
chr1	11294199	11294322	MTOR	
chr1	11297899	11298105	MTOR	
chr1	11298458	11298674	MTOR	
chr1	11300359	11300604	MTOR	
chr1	11301609	11301738	MTOR	
chr1	11303170	11303357	MTOR	
chr1	11307681	11307790	MTOR	
chr1	11307875	11308151	MTOR	
chr1	11313895	11314030	MTOR	
chr1	11316048	11316249	MTOR	
chr1	11316989	11317222	MTOR	
chr1	11318541	11318650	MTOR	
chr1	11319304	11319480	MTOR	
chr1	11322501	11322608	MTOR	
chr17	29421944	29422387	NF1	
chr17	29483000	29483144	NF1	
chr17	29486027	29486111	NF1	
chr17	29490203	29490394	NF1	
chr17	29496908	29497015	NF1	
chr17	29508439	29508507	NF1	
chr17	29508727	29508803	NF1	
chr17	29509525	29509683	NF1	
chr17	29527439	29527613	NF1	
chr17	29528054	29528177	NF1	
chr17	29528428	29528503	NF1	
chr17	29533257	29533389	NF1	
chr17	29541468	29541603	NF1	
chr17	29546022	29546136	NF1	
chr17	29548867	29548947	NF1	
chr17	29550461	29550585	NF1	
chr17	29552112	29552268	NF1	
chr17	29553452	29553702	NF1	
chr17	29554235	29554309	NF1	
chr17	29554540	29554624	NF1	
chr17	29556042	29556483	NF1	
chr17	29556852	29556992	NF1	
chr17	29557277	29557400	NF1	
chr17	29557859	29557943	NF1	
chr17	29559090	29559207	NF1	
chr17	29559717	29559899	NF1	
chr17	29560019	29560231	NF1	
chr17	29562628	29562790	NF1	
chr17	29562935	29563039	NF1	
chr17	29576001	29576137	NF1	
chr17	29579955	29580018	NF1	
chr17	29585361	29585520	NF1	
chr17	29586049	29586147	NF1	
chr17	29587386	29587533	NF1	
chr17	29588728	29588875	NF1	
chr17	29592246	29592357	NF1	
chr17	29652837	29653270	NF1	
chr17	29654516	29654857	NF1	
chr17	29657313	29657516	NF1	
chr17	29661855	29662049	NF1	
chr17	29663350	29663491	NF1	
chr17	29663652	29663932	NF1	
chr17	29664385	29664600	NF1	
chr17	29664836	29664898	NF1	
chr17	29665042	29665157	NF1	
chr17	29665721	29665823	NF1	
chr17	29667522	29667663	NF1	
chr17	29670026	29670153	NF1	
chr17	29676137	29676269	NF1	
chr17	29677200	29677336	NF1	
chr17	29679274	29679432	NF1	
chr17	29683477	29683600	NF1	
chr17	29683977	29684108	NF1	
chr17	29684286	29684387	NF1	
chr17	29685497	29685640	NF1	
chr17	29685986	29686033	NF1	
chr17	29687504	29687721	NF1	
chr17	29701030	29704695	NF1	
chr9	139388895	139392010	NOTCH1	
chr9	139393350	139393448	NOTCH1	
chr9	139393563	139393711	NOTCH1	
chr9	139395003	139395299	NOTCH1	
chr9	139396199	139396365	NOTCH1	
chr9	139396452	139396540	NOTCH1	
chr9	139396723	139396940	NOTCH1	
chr9	139397633	139397782	NOTCH1	
chr9	139399124	139399556	NOTCH1	
chr9	139399761	139400333	NOTCH1	
chr9	139400978	139401091	NOTCH1	
chr9	139401167	139401425	NOTCH1	
chr9	139401756	139401889	NOTCH1	
chr9	139402406	139402591	NOTCH1	
chr9	139402683	139402837	NOTCH1	
chr9	139403321	139403523	NOTCH1	
chr9	139404184	139404413	NOTCH1	
chr9	139405104	139405257	NOTCH1	
chr9	139405603	139405723	NOTCH1	
chr9	139407472	139407586	NOTCH1	
chr9	139407843	139407989	NOTCH1	
chr9	139408961	139409154	NOTCH1	
chr9	139409741	139409852	NOTCH1	
chr9	139409934	139410168	NOTCH1	
chr9	139410432	139410546	NOTCH1	
chr9	139411723	139411837	NOTCH1	
chr9	139412203	139412389	NOTCH1	
chr9	139412588	139412744	NOTCH1	
chr9	139413042	139413276	NOTCH1	
chr9	139413894	139414017	NOTCH1	
chr9	139417301	139417640	NOTCH1	
chr9	139418168	139418431	NOTCH1	
chr9	139438475	139438554	NOTCH1	
chr9	139440177	139440238	NOTCH1	
chr1	115247084	115250671	NRAS	
chr1	115250774	115250813	NRAS	
chr1	115251151	115251275	NRAS	
chr1	115252189	115252349	NRAS	
chr1	115256420	115256599	NRAS	
chr1	115258670	115258798	NRAS	
chr1	115259278	115259515	NRAS	
chr3	52579367	52582251	PBRM1	
chr3	52584436	52584653	PBRM1	
chr3	52584762	52584833	PBRM1	
chr3	52588739	52588895	PBRM1	
chr3	52595782	52595984	PBRM1	
chr3	52597298	52597509	PBRM1	
chr3	52598065	52598249	PBRM1	
chr3	52610556	52610714	PBRM1	
chr3	52613069	52613215	PBRM1	
chr3	52620440	52620704	PBRM1	
chr3	52621368	52621526	PBRM1	
chr3	52623085	52623271	PBRM1	
chr3	52637536	52637748	PBRM1	
chr3	52643328	52643971	PBRM1	
chr3	52649366	52649472	PBRM1	
chr3	52651277	52651554	PBRM1	
chr3	52661288	52661386	PBRM1	
chr3	52662909	52663051	PBRM1	
chr3	52668617	52668831	PBRM1	
chr3	52675969	52676061	PBRM1	
chr3	52678719	52678805	PBRM1	
chr3	52682359	52682458	PBRM1	
chr3	52685757	52685826	PBRM1	
chr3	52692214	52692331	PBRM1	
chr3	52696148	52696292	PBRM1	
chr3	52702513	52702661	PBRM1	
chr3	52712515	52712613	PBRM1	
chr3	52713589	52713739	PBRM1	
chr3	178866310	178866391	PIK3CA	
chr3	178916537	178916965	PIK3CA	
chr3	178917477	178917687	PIK3CA	
chr3	178919077	178919328	PIK3CA	
chr3	178921331	178921577	PIK3CA	
chr3	178922290	178922376	PIK3CA	
chr3	178927382	178927488	PIK3CA	
chr3	178927973	178928126	PIK3CA	
chr3	178928218	178928353	PIK3CA	
chr3	178935997	178936122	PIK3CA	
chr3	178936983	178937065	PIK3CA	
chr3	178937358	178937523	PIK3CA	
chr3	178937736	178937840	PIK3CA	
chr3	178938773	178938945	PIK3CA	
chr3	178941868	178941975	PIK3CA	
chr3	178942487	178942609	PIK3CA	
chr3	178943749	178943828	PIK3CA	
chr3	178947059	178947230	PIK3CA	
chr3	178947791	178947909	PIK3CA	
chr3	178948012	178948164	PIK3CA	
chr3	178951881	178952497	PIK3CA	
chr10	89623194	89624305	PTEN	
chr10	89653781	89653866	PTEN	
chr10	89685269	89685314	PTEN	
chr10	89690802	89690846	PTEN	
chr10	89692769	89693008	PTEN	
chr10	89711874	89712016	PTEN	
chr10	89717609	89717776	PTEN	
chr10	89720650	89720875	PTEN	
chr10	89725043	89728532	PTEN	
chr21	36160097	36164907	RUNX1	
chr21	36171597	36171759	RUNX1	
chr21	36206706	36206898	RUNX1	
chr21	36231770	36231875	RUNX1	
chr21	36252853	36253010	RUNX1	
chr21	36259139	36259393	RUNX1	
chr21	36265221	36265260	RUNX1	
chr21	36421138	36421255	RUNX1	
chr21	36421464	36421595	RUNX1	
chr2	198256697	198257185	SF3B1	
chr2	198257695	198257912	SF3B1	
chr2	198260779	198261052	SF3B1	
chr2	198262708	198262840	SF3B1	
chr2	198263184	198263305	SF3B1	
chr2	198264778	198264890	SF3B1	
chr2	198264975	198265158	SF3B1	
chr2	198265438	198265660	SF3B1	
chr2	198266123	198266249	SF3B1	
chr2	198266465	198266612	SF3B1	
chr2	198266708	198266854	SF3B1	
chr2	198267279	198267550	SF3B1	
chr2	198267672	198267759	SF3B1	
chr2	198268308	198268488	SF3B1	
chr2	198269799	198269901	SF3B1	
chr2	198269998	198270196	SF3B1	
chr2	198272721	198272843	SF3B1	
chr2	198273092	198273305	SF3B1	
chr2	198274493	198274731	SF3B1	
chr2	198281464	198281635	SF3B1	
chr2	198283232	198283312	SF3B1	
chr2	198285151	198285266	SF3B1	
chr2	198285752	198285857	SF3B1	
chr2	198288531	198288698	SF3B1	
chr2	198299695	198299771	SF3B1	
chr18	48556582	48556993	SMAD4	
chr18	48573289	48573665	SMAD4	
chr18	48575055	48575230	SMAD4	
chr18	48575664	48575694	SMAD4	
chr18	48581150	48581363	SMAD4	
chr18	48584494	48584614	SMAD4	
chr18	48584709	48584826	SMAD4	
chr18	48586235	48586286	SMAD4	
chr18	48591792	48591976	SMAD4	
chr18	48593388	48593557	SMAD4	
chr18	48603007	48603146	SMAD4	
chr18	48604625	48611411	SMAD4	
chr19	11071597	11071850	SMARCA4	
chr19	11094796	11095049	SMARCA4	
chr19	11095948	11096081	SMARCA4	
chr19	11096864	11097269	SMARCA4	
chr19	11097580	11097679	SMARCA4	
chr19	11098341	11098600	SMARCA4	
chr19	11099992	11100119	SMARCA4	
chr19	11101825	11101999	SMARCA4	
chr19	11105503	11105677	SMARCA4	
chr19	11106888	11107056	SMARCA4	
chr19	11107169	11107220	SMARCA4	
chr19	11113704	11113835	SMARCA4	
chr19	11114015	11114073	SMARCA4	
chr19	11118577	11118699	SMARCA4	
chr19	11121056	11121207	SMARCA4	
chr19	11123624	11123788	SMARCA4	
chr19	11129632	11129699	SMARCA4	
chr19	11130266	11130377	SMARCA4	
chr19	11132400	11132643	SMARCA4	
chr19	11134193	11134307	SMARCA4	
chr19	11135006	11135114	SMARCA4	
chr19	11136097	11136184	SMARCA4	
chr19	11136975	11137022	SMARCA4	
chr19	11138459	11138626	SMARCA4	
chr19	11141405	11141569	SMARCA4	
chr19	11143965	11144193	SMARCA4	
chr19	11144442	11144541	SMARCA4	
chr19	11144798	11144876	SMARCA4	
chr19	11145589	11145808	SMARCA4	
chr19	11150133	11150229	SMARCA4	
chr19	11151982	11152236	SMARCA4	
chr19	11168930	11169039	SMARCA4	
chr19	11169463	11169565	SMARCA4	
chr19	11170428	11170561	SMARCA4	
chr19	11170720	11170863	SMARCA4	
chr19	11172459	11172958	SMARCA4	
chr17	74730196	74732546	SRSF2	
chr17	74732880	74733493	SRSF2	
chr19	1205797	1207202	STK11	
chr19	1218415	1218499	STK11	
chr19	1219322	1219412	STK11	
chr19	1220371	1220504	STK11	
chr19	1220579	1220716	STK11	
chr19	1221211	1221339	STK11	
chr19	1221947	1222005	STK11	
chr19	1222983	1223171	STK11	
chr19	1226452	1226662	STK11	
chr19	1227591	1228434	STK11	
chr4	106067841	106068136	TET2	
chr4	106111516	106111662	TET2	
chr4	106155053	106158508	TET2	
chr4	106162495	106162586	TET2	
chr4	106163990	106164084	TET2	
chr4	106164726	106164935	TET2	
chr4	106180775	106180926	TET2	
chr4	106182915	106183005	TET2	
chr4	106190766	106190904	TET2	
chr4	106193720	106194075	TET2	
chr4	106196204	106200960	TET2	
chr17	7571719	7573008	TP53	
chr17	7573926	7574033	TP53	
chr17	7576852	7576926	TP53	
chr17	7577018	7577155	TP53	
chr17	7577498	7577608	TP53	
chr17	7578176	7578289	TP53	
chr17	7578370	7578554	TP53	
chr17	7579311	7579590	TP53	
chr17	7579699	7579721	TP53	
chr17	7579838	7579940	TP53	
chr17	7590694	7590868	TP53	
chr3	10183318	10183871	VHL	
chr3	10188197	10188320	VHL	
chr3	10191470	10195354	VHL	
